d0,d1,d2,size,log2_size,latency_us
4,256,5080,5201920,22.310613,11.366121
4,256,10552,10805248,23.365229,20.890228
4,256,31326,32077824,24.935073,76.132854
4,512,16,32768,15.000000,1.741515
4,512,22,45056,15.459432,1.844126
4,512,58,118784,16.857981,2.134960
4,512,87,178176,17.442943,2.354947
4,512,112,229376,17.807355,2.300582
4,512,230,471040,18.845490,3.435877
4,512,243,497664,18.924813,3.539272
4,512,275,563200,19.103288,3.886588
4,512,348,712704,19.442943,4.275684
4,512,405,829440,19.661778,4.739374
4,512,479,980992,19.903882,5.216480
4,512,1624,3325952,21.665336,9.930776
4,1024,15,61440,15.906891,1.957087
4,1024,18,73728,16.169925,1.954668
4,1024,27,110592,16.754888,2.104441
4,1024,31,126976,16.954196,2.175701
4,1024,51,208896,17.672425,2.468405
4,1024,145,593920,19.179909,3.913668
4,1024,158,647168,19.303781,4.029926
4,1024,183,749568,19.515700,4.409983
4,1024,314,1286144,20.294621,6.336416
4,1024,349,1429504,20.447083,6.865776
4,1024,509,2084864,20.991522,9.207374
4,1024,729,2985984,21.509775,10.139726
4,1024,2151,8810496,23.070792,22.902123
4,1024,9676,39632896,25.240195,93.752943
8,1,11,88,6.459432,1.033791
8,1,12,96,6.584963,1.033597
8,1,17,136,7.087463,1.034132
8,1,18,144,7.169925,1.033747
8,1,45,360,8.491853,1.034041
8,1,62,496,8.954196,1.033985
8,1,932,7456,12.864186,1.630185
8,1,9750,78000,16.251187,1.959659
8,1,30081,240648,17.876565,2.333850
8,1,38056,304448,18.215836,2.515630
8,8,11,704,9.459432,1.630116
8,8,14,896,9.807355,1.631066
8,8,27,1728,10.754888,1.631690
8,8,136,8704,13.087463,1.677625
8,8,154,9856,13.266787,1.676579
8,8,527,33728,15.041659,1.780073
8,8,3207,205248,17.647009,2.241201
8,8,8903,569792,19.120076,3.137135
8,8,10455,669120,19.351905,3.385902
8,8,38295,2450880,21.224868,7.826804
8,16,22,2816,11.459432,1.677018
8,16,65,8320,13.022368,1.676889
8,16,90,11520,13.491853,1.677298
8,16,127,16256,13.988685,1.676831
8,16,143,18304,14.159871,1.743031
8,16,146,18688,14.189825,1.741282
8,16,157,20096,14.294621,1.741203
8,16,1111,142208,17.117643,2.069272
8,16,1953,249984,17.931476,2.413411
8,16,4164,532992,19.023754,3.074568
8,16,24781,3171968,21.596947,9.593242
8,16,25291,3237248,21.626336,9.780546
8,64,12,6144,12.584963,1.636407
8,64,53,27136,14.727920,1.808420
8,64,63,32256,14.977280,1.851774
8,64,67,34304,15.066089,1.939849
8,64,209,107008,16.707359,2.033755
8,64,215,110080,16.748193,2.034284
8,64,251,128512,16.971544,2.029412
