d0,d1,d2,size,log2_size,latency_us
4,64,22,5632,12.459432,1.686886
4,64,27,6912,12.754888,1.741623
4,64,51,13056,13.672425,1.822903
4,64,227,58112,15.826548,1.958326
4,64,2169,555264,19.082814,3.922817
4,64,2465,631040,19.267372,4.246104
4,64,4001,1024256,19.966145,5.773447
4,64,4537,1161472,20.147523,6.225662
4,64,6265,1603840,20.613099,7.909338
4,64,8769,2244864,21.098197,10.519018
4,64,27125,6944000,22.727336,26.494018
4,128,17,8704,13.087463,1.678901
4,128,57,29184,14.832890,1.932516
4,128,61,31232,14.930737,1.851109
4,128,73,37376,15.189825,1.955863
4,128,97,49664,15.599913,1.957765
4,128,123,62976,15.942515,2.027743
4,128,244,124928,16.930737,2.392019
4,128,246,125952,16.942515,2.398105
4,128,365,186880,17.511753,2.695412
4,128,382,195584,17.577429,2.720206
4,128,737,377344,18.525521,3.602251
4,128,752,385024,18.554589,3.187465
4,128,849,434688,18.729621,3.913029
4,128,3720,1904640,20.861087,9.020251
4,128,10130,5186560,22.306347,19.835479
4,128,28861,14776832,23.816834,58.125342
4,256,17,17408,14.087463,1.762151
4,256,27,27648,14.754888,1.816411
4,256,39,39936,15.285402,1.957121
4,256,42,43008,15.392317,1.957015
4,256,76,77824,16.247928,2.111537
4,256,95,97280,16.569856,2.216200
4,256,169,173056,17.400879,2.608026
4,256,252,258048,17.977280,3.026507
4,256,362,370688,18.499846,3.546347
4,256,597,611328,19.221587,4.738266
4,256,605,619520,19.240791,4.781075
4,256,916,937984,19.839204,6.340942
4,256,1746,1787904,20.769838,8.235890
4,256,2007,2055168,20.970825,9.076119
4,256,3313,3392512,21.693922,14.111893
4,256,3645,3732480,21.831703,15.200411
4,256,5080,5201920,22.310613,19.635183
4,256,10552,10805248,23.365229,42.125982
4,256,31326,32077824,24.935073,125.275660
4,512,16,32768,15.000000,1.810461
4,512,22,45056,15.459432,1.957005
4,512,58,118784,16.857981,2.320877
4,512,87,178176,17.442943,2.646303
4,512,112,229376,17.807355,2.609192
4,512,230,471040,18.845490,4.024543
4,512,243,497664,18.924813,4.166075
4,512,275,563200,19.103288,4.481532
4,512,348,712704,19.442943,5.186954
