d0,d1,d2,size,log2_size,latency_us
12,64,10523,8081664,22.946221,16.150320
12,64,14311,10990848,23.389799,21.584429
12,64,24066,18482688,24.139671,33.671986
12,128,10,15360,13.906891,1.676828
12,128,31,47616,15.539159,1.806587
12,128,45,69120,16.076816,1.952308
12,128,134,205824,17.651052,2.237324
12,128,541,830976,19.664447,3.898593
12,128,849,1304064,20.314583,4.969269
12,128,2325,3571200,21.767978,10.592167
12,128,2909,4468224,22.091270,9.849886
12,128,4567,7014912,22.741994,14.683356
12,128,7206,11068416,23.399945,21.709269
12,128,20721,31827456,24.923769,60.253265
12,256,11,33792,15.044394,1.779261
12,256,85,261120,17.994353,2.445164
12,256,242,743424,19.503826,3.605170
